OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
430730,33045013,,DEFAULT,,,wildcade,,,OREIC,,,,,,,,,,Undetermined,,,,,1/2/2025 7:03:42 PM,,,,,,,,,NWCC,,,,,,2025 MR RX Piles,,RX,FI,44.179454,-122.116129,,,{57574065-3170-49A9-AB9E-45FC5C27D0F1},,0,,,0,,,,1,250033,wildcade,,,,Lane,OREIC,41039,USFS,ORWIF,,USFS,Federal,,,,,,,NW04,USFS,ORWIF,US-OR,,,,,,2025-ORWIF-250033,No Decision,,,,1/2/2025 7:05:07 PM,1/2/2025 7:05:07 PM,0,,,{B0A1163A-391E-4F89-A149-35D24727F9E9},16fd60fb-d27c-4ba9-afb9-1f410861a450,,-122.116129,44.179454
430727,33045014,,DEFAULT,,,wildcade,,,OREIC,,,,,,,,,,Undetermined,,,,,1/2/2025 7:05:25 PM,,,,,,,,,NWCC,,,,,,2025 MF RX Piles,,RX,FI,43.786951,-122.541505,,,{E235DEBE-DEE3-42D9-B1ED-BD06430E78B6},,0,,,0,,,,1,250034,wildcade,,,,Lane,OREIC,41039,USFS,ORWIF,,USFS,Federal,,,,,,,NW04,USFS,ORWIF,US-OR,,,,,,2025-ORWIF-250034,No Decision,,,,1/2/2025 7:06:18 PM,1/2/2025 7:06:18 PM,0,,,{0382460E-1220-4779-B325-BD155EF44BF2},f5fd96de-46db-4557-899e-dc2975441b6a,,-122.541505,43.786951
430725,33045016,,DEFAULT,,,wildcade,,,OREIC,,,,,,,,,,Undetermined,,,,,1/2/2025 7:06:41 PM,,,,,,,,,NWCC,,,,,,2025 WVR RX Piles,,RX,FI,44.419814,-123.324397,,,{9993D176-0E43-4700-A182-0C7D0E38B04A},,0,,,0,,,,1,250035,wildcade,,,,Benton,OREIC,41003,FWS,ORWMR,,USFWS,Federal,,,,,,,NW03,FWS,ORWVR,US-OR,,,,,,2025-ORWVR-250035,No Decision,,,,1/2/2025 7:07:53 PM,1/2/2025 7:07:53 PM,0,,,{D36D0979-A39D-436B-A9FC-24C3C83743EC},92c8e719-6945-43bf-be5a-6b88b6b9976b,,-123.324397,44.419814
430729,33045020,,DEFAULT,,,wildcade,,,OREIC,,,,,,,,,,Undetermined,,,,,1/2/2025 7:08:10 PM,,,,,,,,,NWCC,,,,,,2025 OCR RX Piles,,RX,FI,44.620717,-124.044736,,,{AF7229D6-8B98-4E47-BBA7-34B958416F34},,0,,,0,,,,1,250036,wildcade,,,,Lincoln,OREIC,41041,,,,Private,Private,,,,,,,NW02,FWS,OROCR,US-OR,,,,,,2025-OROCR-250036,No Decision,,,,1/2/2025 7:09:18 PM,1/2/2025 7:09:23 PM,0,,,{C6E5D161-1B01-4AF9-8648-4DD67A577C94},9615d461-33d9-4399-996b-b072862fae70,,-124.044736,44.620717
430973,33045261,,DEFAULT,,,IROC,,,CODRC,,,,,,,,,,,,,,,1/2/2025 8:06:00 PM,,,,,,,,,RMCC,,,,,,SJF RX Support 2025,,RX,FI,,,,,{5DCFF9A3-0F23-473E-B940-2BEBC0525493},,0,,,0,,,,1,000002,IROC,,,,La Plata,CODRC,08067,,,,Private,Private,,,,,,,RM19,USFS,COSJF,US-CO,,,,,,2025-COSJF-000002,No Decision,,,,1/3/2025 8:08:34 PM,1/3/2025 8:08:34 PM,0,,,{E6396667-3A46-41EF-B6F8-7A8A24ACAE85},b5fd854a-ee91-4b75-b4d1-4dbdcf018469,,-107.89309,37.27321
430769,33045058,,DEFAULT,,,wildcade,,,CASICC,,,,,,,,,,Undetermined,,,,,1/2/2025 8:07:23 PM,,,,,,,,,OSCC,,,,,,CY25 SNF RX SUPPORT,,RX,FI,36.83332,-119.7014,,,{1C767076-A046-4D8B-90A2-53FB9E4799F3},,0,,,0,,,,1,000004,wildcade,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,USFS,CASNF,US-CA,,,,,,2025-CASNF-000004,No Decision,,,,1/2/2025 8:08:35 PM,1/2/2025 8:08:35 PM,0,,,{450A5C5E-5248-449E-A8B1-E34C2E82FDAF},ee0c7676-1c49-4061-9142-59425909ef2d,,-119.7014,36.83332
430800,33045088,,DEFAULT,,,wildcade,,,AKACDC,,,,,,,,,,Undetermined,,,,,1/2/2025 9:36:06 PM,,,,,,,,,AICC,,,,,,CY 25 Sunset Fuels Mitigation RX,,RX,FI,61.660133,-149.602283,,,{FAFD0939-ACC8-42B9-A3CF-C0909826C9FE},,0,1,,0,,,,1,250001,wildcade,,,,Matanuska-Susitna,AKACDC,02170,DNR,AKDNS,,State,Other,,,,,,,AK13,DVF,AKMSS,US-AK,,,,,,2025-AKMSS-250001,No Decision,,,,1/2/2025 9:45:17 PM,1/2/2025 10:02:24 PM,0,,,{B3A85427-FC3B-446D-B80A-315BB11ADE06},208a3722-437b-445f-bba7-88499cab4b05,,-149.602283,61.660133
430805,33045093,,DEFAULT,,,wildcade,,,AKACDC,,,,,,,,,,Undetermined,,,,,1/2/2025 9:50:51 PM,,,,,,,,,AICC,,,,,,CY25 Lynx Lake RX,,RX,FI,61.669817,-149.986117,,,{C0A31A49-BB92-41A3-8743-6CF76033435B},,0,1,,0,,,,1,250002,wildcade,,,,Matanuska-Susitna,AKACDC,02170,DNR,AKDNS,,State,Other,,,,,,,AK11,DVF,AKMSS,US-AK,,,,,,2025-AKMSS-250002,No Decision,,,,1/2/2025 10:01:57 PM,1/2/2025 10:02:51 PM,0,,,{0C47EC83-1F0A-4676-9032-9BA8210B0200},03f4c701-e959-4a33-b8b7-6b1ecc4af1cb,,-149.986117,61.669817
431272,33045563,,DEFAULT,,,firesponse,31,31,TXTIC,,,,,,,,,,Undetermined,,,,,1/3/2025 2:22:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx San Augustine 0062,,RX,FI,31.45444444,-94.28722222,,,{D59CD376-C322-4847-BE43-621E1BDBA8C0},,0,,,0,,,0,1,250062,firesponse,0,,,San Augustine,TXTIC,48405,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250062,No Decision,,,,1/6/2025 2:35:53 PM,1/6/2025 2:35:53 PM,0,,,{D77A97EA-3A5B-43A7-A8CF-70B53DFDD3C3},52162ae5-ee01-4be9-a320-297ae7f655d0,Type 5 Incident,-94.28722222,31.45444444
434682,33046988,,DEFAULT,,,wildcade,,,WYCDC,,,,,,,,,,Undetermined,,,,,1/3/2025 2:50:26 PM,,,,,,,,,RMCC,,,,,,PINE CREEK PILES RX,,RX,FI,42.491722,-108.940556,,,{83D59503-4AC0-4B28-8416-63DED3DBB449},,0,,,0,,,,1,000025,wildcade,,,,Fremont,WYCPC,56013,BLM,WYRSD,,BLM,Federal,,,,,,,RM07,USFS,WYSHF,US-WY,,,,,,2025-WYSHF-000025,No Decision,,,,1/13/2025 6:10:04 PM,1/13/2025 6:10:04 PM,0,,,{43339C84-CB2E-4223-AF8F-5E5D6DECE055},d0cad4a0-bd3f-46b9-aa32-e3ba6ffe7b63,,-108.940556,42.491722
431273,33045562,,DEFAULT,,,firesponse,100,100,TXTIC,,,,,,,,,,Undetermined,,,,,1/3/2025 3:20:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Nacogdoches 0063,,RX,FI,31.725952,-94.725358,,,{CCDA78D9-E0E4-4C3C-AB99-7AAF6699F5DB},,0,,,0,,,0,1,250063,firesponse,0,,,Nacogdoches,TXTIC,48347,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250063,No Decision,,,,1/6/2025 2:35:52 PM,1/6/2025 2:35:52 PM,0,,,{4B55D157-D308-4A08-8695-B0B8F092F62D},1845110c-d6db-45bb-9497-9ceeb391c9da,Type 5 Incident,-94.725358,31.725952
430902,33045190,,DEFAULT,,,wildcade,10,10,MTLEC,,,,,,,,,,Undetermined,,,,,1/3/2025 3:21:55 PM,,,,,,,,,NRCC,,,,,,Two Calf Unit B Pile Rx,,RX,FI,47,-108,,,{AC571745-02D5-44EB-A01B-240DCA6BEDE7},,0,,,0,,,,1,000001,wildcade,,,,Fergus,MTLEC,30027,BLM,MTUMD,,BLM,Federal,,,,,,,NR13,BLM,MTNCD,US-MT,,,,,,2025-MTNCD-000001,No Decision,,,,1/3/2025 3:23:16 PM,1/3/2025 8:25:16 PM,0,,,{4FE66124-CBCE-4BFD-84C6-F378012EC8EE},8e890819-5501-4535-9a75-ec412f673080,,-108.869383,47.635017
430909,33045197,,DEFAULT,,,wildcade,52,,SDGPC,,,,,,,,,,Undetermined,,,,,1/3/2025 3:29:11 PM,,,,,,,,,RMCC,,,,,,SDFO Rx,,RX,FI,44.341611,-103.799333,,,{A4C4D55F-2234-447E-883B-50CC34E22AB1},,0,,,0,,,,1,250032,wildcade,,,,Lawrence,SDGPC,46081,BLM,SDSDD,,BLM,Federal,,,,,,,RM05,BLM,SDSDD,US-SD,,,,,,2025-SDSDD-250032,No Decision,,,,1/3/2025 4:12:41 PM,1/13/2025 11:20:33 PM,0,,,{A459675E-8DAA-437C-8B08-30DEAAD77DD2},db10efd6-bdcf-4e8c-af62-fbcab1b73844,,-103.791306,44.324694
430905,33045193,,DEFAULT,,,wildcade,,,TXTIC,,,,,,,,,,Undetermined,,,,,1/3/2025 3:49:33 PM,,,,,,,,,SACC,,,,,,BAR 1431 Roadside Piles RX,,RX,FI,30.50755,-98.00309,,,{04DEF8A1-AE14-4DC5-801E-C2CB447C9B88},,0,1,,0,,,,1,000001,wildcade,,,,Travis,TXTIC,48453,FWS,TXBAR,,USFWS,Federal,,,,,,,SA11,FWS,TXBAR,US-TX,,,,,,2025-TXBAR-000001,No Decision,,,,1/3/2025 3:51:20 PM,1/18/2025 2:35:48 PM,0,,,{E6319B15-8D86-433D-91A3-5FC5AA50FAED},f97df62a-12ee-45a4-8b15-f3525d4ca8a8,,-98.00309,30.50755
430908,33045195,,DEFAULT,,,wildcade,14,,NVLIC,,,,,,,,,,Undetermined,,,,,1/3/2025 4:04:43 PM,,,,,,,,,GBCC,,,,,,NV COVE RX,,RX,FI,35.378889,-114.635556,,,{8C14996E-0A98-41AB-962B-16BA1A4E77D0},,0,1,,0,,,,1,500007,wildcade,,,,Clark,NVLIC,32003,NPS,NVLAP,,NPS,Federal,,,,,,,GB24,NPS,NVLAP,US-NV,,,,,,2025-NVLAP-500007,No Decision,,,,1/3/2025 4:05:11 PM,1/8/2025 11:08:59 PM,0,,,{D873D6F9-E7B8-4FA2-ADD7-F8F4B2F43CEF},7c248f9d-274f-4669-a0df-33037cbae5a5,,-114.635556,35.378889
430924,33045214,,DEFAULT,,,wildcade,,,COPBC,,,,,,,,,,Undetermined,,,,,1/3/2025 4:27:00 PM,,,,,,,,,RMCC,,,,,,Cleveland Mountain Piles RX,,RX,FI,38.44647,-106.11197,,,{0D47DADD-1BBC-4373-9F63-210211E7D0ED},,0,,,0,,,,1,000008,wildcade,,,,Chaffee,COPBC,08015,USFS,COPSF,,USFS,Federal,,,,,,,RM17,USFS,COPSF,US-CO,,,,,,2025-COPSF-000008,No Decision,,,,1/3/2025 4:43:51 PM,1/3/2025 4:43:51 PM,0,,,{9F0AAA5C-D202-435C-A248-E4A8B68E91B7},3d617687-f9dc-4b3d-967e-5183edc1cdb8,,-106.11197,38.44647
430932,33045221,,DEFAULT,,,wildcade,,,MTMCC,,,,,,,,,,Undetermined,,,,,1/3/2025 5:06:09 PM,,,,,,,,,NRCC,,,,,,Three Mile TSI RX,,RX,FI,45.485267,-106.103164,,,{58B6B991-49F3-4EBF-A7AB-53F98BF08CAE},,0,,,0,,,,1,000002,wildcade,,,,Powder River,MTMCC,30075,USFS,MTCGF,,USFS,Federal,,,,,,,NR14,USFS,MTCGF,US-MT,,,,,,2025-MTCGF-000002,No Decision,,,,1/3/2025 5:07:03 PM,1/3/2025 5:07:03 PM,0,,,{FE90A82E-238B-4C0E-860C-2ACAEBB2ABD3},28e65d5f-6768-4ad9-afab-3cff22d877d6,,-106.103164,45.485267
430937,33045226,,DEFAULT,,,wildcade,,,MTBDC,,,,,,,,,,Undetermined,,,,,1/3/2025 5:10:06 PM,,,,,,,,,NRCC,,,,,,OTO Ranch/Hayes Pile RX,,RX,FI,45.149167,-110.781667,,,{843A9BB8-05F7-47D2-AB69-9FA30B778FFA},,0,,,0,,,,1,250003,wildcade,,,,Park,MTBDC,30067,USFS,MTCGF,,USFS,Federal,,,,,,,NR12,USFS,MTCGF,US-MT,,,,,,2025-MTCGF-250003,No Decision,,,,1/3/2025 5:11:49 PM,1/3/2025 6:35:58 PM,0,,,{9B746215-0180-451E-A7A7-4C14D7515E9B},e281854c-fed7-4981-bce2-ee6322adf26a,,-110.781667,45.149167
430939,33045228,,DEFAULT,,,wildcade,,,MTBDC,,,,,,,,,,Undetermined,,,,,1/3/2025 5:19:00 PM,,,,,,,,,NRCC,,,,,,Smith Shields Piles RX,,RX,FI,46.21677,-110.5266,,,{35DE8033-6F57-4DFC-B1C1-8051FF73EF92},,0,,,0,,,,1,250004,wildcade,,,,Meagher,MTBDC,30059,USFS,MTCGF,,USFS,Federal,,,,,,,NR11,USFS,MTCGF,US-MT,,,,,,2025-MTCGF-250004,No Decision,,,,1/3/2025 5:19:52 PM,1/7/2025 7:17:36 PM,0,,,{C476DF26-4ED5-49D8-B4F5-7ADA8144EF97},d41fc617-9e6c-4719-b9ea-45a619479b59,,-110.5266,46.21677
430952,33045240,,DEFAULT,,,wildcade,,,NMSDC,,,,,,,,,,Undetermined,,,,,1/3/2025 6:16:39 PM,,,,,,,,,SWCC,,,,,,RX Feeley Piles,,RX,FI,32.872617,-108.316117,,,{567C4452-F1B0-4042-AFD0-2683D0DFBD27},,0,1,,0,,,,1,000014,wildcade,,,,Grant,NMSDC,35017,USFS,NMGNF,,USFS,Federal,,,,,,,SW08,USFS,NMGNF,US-NM,,,,,,2025-NMGNF-000014,No Decision,,,,1/3/2025 6:18:07 PM,1/17/2025 4:02:54 PM,0,,,{A4E40906-0A87-4086-8B65-6225F98A71D1},e7dcdc2f-e69e-46a4-965b-ee8dcad2bb43,,-108.316117,32.872617
430960,33045248,,DEFAULT,,,wildcade,,,MTBDC,,,,,,,,,,Undetermined,,,,,1/3/2025 6:59:02 PM,,,,,,,,,NRCC,,,,,,Horse Thief E BAR R Piles RX,,RX,FI,46.473361,-108.678361,,,{F0714550-A0B2-437F-BDB6-832160951166},,0,,,0,,,,1,250006,wildcade,,,,Musselshell,MTBDC,30065,BLM,MTBID,,BLM,Federal,,,,,,,NR13,BLM,MTBID,US-MT,,,,,,2025-MTBID-250006,No Decision,,,,1/3/2025 7:01:28 PM,1/3/2025 7:09:51 PM,0,,,{7E6F8350-2C5C-459D-BBC3-9887D77AB0C5},d8a98974-efa1-4e0c-9ec0-aa57b984ff69,,-108.6832,46.452833
430963,33045250,,DEFAULT,,,wildcade,,,NMSDC,,,,,,,,,,Undetermined,,,,,1/3/2025 7:04:11 PM,,,,,,,,,SWCC,,,,,,RX Indian Peaks Units 5 18 19,,RX,FI,33.5787,-107.985617,,,{34AC0ABD-83C8-4C46-9589-C3F0BCB2B446},,0,1,,0,,,,1,000015,wildcade,,,,Catron,NMSDC,35003,USFS,NMGNF,,USFS,Federal,,,,,,,SW08,USFS,NMGNF,US-NM,,,,,,2025-NMGNF-000015,No Decision,,,,1/3/2025 7:20:29 PM,1/17/2025 4:02:23 PM,0,,,{D252E5AD-4BF3-452A-AFC1-6B35D267CE39},e34636bc-567d-4f0b-b6ce-42469db412ae,,-107.985617,33.5787
430969,33045258,,DEFAULT,,,wildcade,,,AKACDC,,,,,,,,,,Undetermined,,,,,1/3/2025 7:15:00 PM,,,,,,,,,AICC,,,,,,CY25 MSS RX,,RX,FI,61.605556,-149.092778,,,{E5DBAF45-D4C1-4792-AF4F-7452C577DE5D},,0,1,,0,,,,1,250003,wildcade,,,,Matanuska-Susitna,AKACDC,02170,C&L,AKPALM,,City,Other,,,,,,,AK13,DVF,AKMSS,US-AK,,,,,,2025-AKMSS-250003,No Decision,,,,1/3/2025 7:34:11 PM,1/3/2025 7:34:42 PM,0,,,{89E0CD60-402C-4943-A54C-F7DCAEA5D8FF},69e0bbb0-cf65-46da-b63a-b990c093ee02,,-149.092778,61.605556
430970,33045257,,DEFAULT,,,wildcade,4,,SDGPC,,,,,,,,,,Undetermined,,,,,1/3/2025 7:28:23 PM,,,,,,,,,RMCC,,,,,,Shady Rest RX,,RX,FI,43.773889,-103.421667,,,{90E62ADF-391E-44AA-B66D-C1FB8FE33E00},,0,,,0,,,,1,250034,wildcade,,,,Custer,SDGPC,46033,DWF,SDSDS,,State,Other,,,,,,,RM05,DWF,SDSDS,US-SD,,,,,,2025-SDSDS-250034,No Decision,,,,1/3/2025 7:32:48 PM,1/6/2025 6:13:41 PM,0,,,{0D085F77-04B7-4614-BEFB-E0CF360E33FC},e1407d37-7cfa-4b76-b171-085c82f68594,,-103.421667,43.773889
433958,33046262,,DEFAULT,,,wildcade,,,CONCC,,,,,,,,,,Undetermined,,,,,1/3/2025 7:53:15 PM,,,,,,,,,RMCC,,,,,,Cow Creek Machine Piles RX,,RX,FI,40.88075,-105.759167,,,{1F305DD5-E046-4A3E-ACF7-AD783FA69DF2},,0,,,0,,,,1,000010,wildcade,,,,Larimer,COFTC,08069,USFS,COARF,,USFS,Federal,,,,,,,RM11,USFS,COARF,US-CO,,,,,,2025-COARF-000010,No Decision,,,,1/8/2025 10:56:12 PM,1/8/2025 10:56:12 PM,0,,,{DC3C4DBE-DBF6-4CB1-8F3A-23942220AEA0},fd18264d-dc21-4cfa-aa39-bf993463b5e7,,-105.759167,40.88075
430982,33045270,,DEFAULT,,,wildcade,,,CASTCC,,,,,,,,,,Undetermined,,,,,1/3/2025 8:45:05 PM,,,,,,,,,OSCC,,,,,,2025 D51 RX PILE BURNING,,RX,FI,38.083872,-120.110435,,,{75EE288E-6945-409E-A7D3-42DF83EC9A40},,0,,,0,,,,1,000006,wildcade,,,,Tuolumne,CASTCC,06109,USFS,CASTF,,USFS,Federal,,,,,,,SC02,USFS,CASTF,US-CA,,,,,,2025-CASTF-000006,No Decision,,,,1/3/2025 8:46:37 PM,1/3/2025 8:46:37 PM,0,,,{ECE50C2E-E18C-4ECF-8630-E60A605392B5},9e815b84-cc59-4858-9327-9fccb8c718eb,,-120.110435,38.083872
430985,33045272,,DEFAULT,,,wildcade,,,CASTCC,,,,,,,,,,Undetermined,,,,,1/3/2025 8:48:30 PM,,,,,,,,,OSCC,,,,,,2025 D52 RX PILE BURNING,,RX,FI,38.083872,-120.110435,,,{B88E10E5-1604-4351-9189-7758FF047763},,0,,,0,,,,1,000007,wildcade,,,,Calaveras,CATCCC,06009,,,,Private,Private,,,,,,,SC02,USFS,CASTF,US-CA,,,,,,2025-CASTF-000007,No Decision,,,,1/3/2025 8:51:26 PM,1/3/2025 8:55:09 PM,0,,,{4007ABBE-307A-45C6-8100-2828BB9AFEEC},ba561c74-7792-4fe1-9f92-70ca54bf7c67,,-120.264587,38.325161
430986,33045274,,DEFAULT,,,wildcade,,,CASTCC,,,,,,,,,,Undetermined,,,,,1/3/2025 8:52:05 PM,,,,,,,,,OSCC,,,,,,2025 D53 RX PILE BURNING,,RX,FI,38.188405,-120.007288,,,{D333E7DF-5A89-48AF-89F7-72AA7AE1CF66},,0,,,0,,,,1,000008,wildcade,,,,Tuolumne,CASTCC,06109,USFS,CASTF,,USFS,Federal,,,,,,,SC02,USFS,CASTF,US-CA,,,,,,2025-CASTF-000008,No Decision,,,,1/3/2025 8:54:24 PM,1/3/2025 8:54:24 PM,0,,,{A4627222-5990-48D5-9C83-E915867F3841},566ac608-efa2-44c0-9ef7-8a322e8e8251,,-120.007288,38.188405
430989,33045277,,DEFAULT,,,wildcade,,,CASTCC,,,,,,,,,,Undetermined,,,,,1/3/2025 8:56:58 PM,,,,,,,,,OSCC,,,,,,2025 D54 RX PILE BURNING,,RX,FI,37.812855,-120.067606,,,{EA0E2801-E9EF-4476-84FC-A7367F13BADA},,0,,,0,,,,1,000009,wildcade,,,,Mariposa,CASTCC,06043,USFS,CASTF,,USFS,Federal,,,,,,,SC04,USFS,CASTF,US-CA,,,,,,2025-CASTF-000009,No Decision,,,,1/3/2025 8:57:32 PM,1/3/2025 8:57:32 PM,0,,,{012F763E-0A00-4E22-B52C-45D895B19401},0f743c4d-6d5d-461b-a5db-dabe8c5feb6b,,-120.067606,37.812855
431007,33045295,,DEFAULT,,,wildcade,,,MTLEC,,,,,,,,,,Undetermined,,,,,1/3/2025 9:22:44 PM,,,,,,,,,NRCC,,,,,,Limekiln Hand Pile RX,,RX,FI,47.14386,-109.355192,,,{B987AAE2-A162-4945-B904-8A9B02CFBF0D},,0,,,0,,,,1,000002,wildcade,,,,Fergus,MTLEC,30027,BLM,MTNCD,,BLM,Federal,,,,,,,NR11,BLM,MTNCD,US-MT,,,,,,2025-MTNCD-000002,No Decision,,,,1/3/2025 9:23:33 PM,1/3/2025 9:23:33 PM,0,,,{A4DF881A-0169-4EB9-91F2-05648DA09471},50e5b617-2b59-4717-a3e3-98411a33e0bf,,-109.355192,47.14386
431015,33045303,,DEFAULT,,,wildcade,26,,SDGPC,,,,,,,,,,Undetermined,,,,,1/3/2025 10:10:14 PM,,,,,,,,,RMCC,,,,,,Thorn Rx,,RX,FI,44.580383,-104.387717,,,{8893526E-E532-45F8-88DC-80C42EC6EB0D},,0,,,0,,,,1,250035,wildcade,,,,Crook,SDGPC,56011,USFS,SDBKF,,USFS,Federal,,,,,,,RM04,USFS,SDBKF,US-WY,,,,,,2025-SDBKF-250035,No Decision,,,,1/3/2025 10:10:33 PM,1/7/2025 10:39:29 PM,0,,,{AF9539BB-17F2-4FB2-B245-A682B29C2FA2},7cb28eba-7d0f-4566-9e53-28329abc65b3,,-104.387717,44.580383
431073,33045361,,DEFAULT,,,wildcade,,,TXTIC,,,,,,,,,,Undetermined,,,,,1/4/2025 2:19:43 PM,,,,,,,,,SACC,,,,,,BAR Refuge Piles RX,,RX,FI,30.512923,-98.005799,,,{CEC70A89-9BF1-4D3C-AA5D-29FF730D592F},,0,,,0,,,,1,000003,wildcade,,,,Travis,TXTIC,48453,FWS,TXBAR,,USFWS,Federal,,,,,,,SA11,FWS,TXBAR,US-TX,,,,,,2025-TXBAR-000003,No Decision,,,,1/4/2025 2:20:44 PM,1/18/2025 2:36:02 PM,0,,,{6E22F4E4-E5DE-41BA-8D12-12B0F1CC5B9A},e0a4705b-9222-49cb-8aad-88099c521eaf,,-98.005799,30.512923
431096,33045384,,DEFAULT,,,wildcade,6600,,FLFIC,,,,,,,,,,Undetermined,,,,,1/4/2025 9:31:42 PM,,,,,,,,,SACC,,,,,,BICY Boot Hill Rx,,RX,FI,26.0074,-81.097717,,,{2071D7A0-5569-47A4-897E-FF9F4F8EEA63},,0,,,0,,,,1,000021,wildcade,,,,Collier,FLFIC,12021,NPS,FLBCP,,NPS,Federal,,,,,,,SA50,NPS,FLBCP,US-FL,,,,,,2025-FLBCP-000021,No Decision,,,,1/4/2025 9:32:22 PM,1/13/2025 1:06:00 AM,0,,,{DAF66F85-D448-4B4A-BB25-26EBF5FFBFDA},c66fe0ee-8f07-4b57-bac5-09f0e86864e2,,-81.097717,26.0074
431269,33045557,,DEFAULT,,,wildcade,24,,MIMIDC,,,,,,,,,,Undetermined,,,,,1/6/2025 2:22:46 PM,,,,,,,,,EACC,,,,,,River Road Piles RX,,RX,FI,44.42425,-83.409083,,,{7C55F22B-DB9A-4435-B613-0CA9EAD3BD75},,0,1,,0,,,,1,250012,wildcade,,,,Iosco,MIMIDC,26069,USFS,MIHMF,,USFS,Federal,,,,,,,EA07,USFS,MIHMF,US-MI,,,,,,2025-MIHMF-250012,No Decision,,,,1/6/2025 2:23:07 PM,1/6/2025 8:37:15 PM,0,,,{D222154D-F03B-4EF7-908A-7D5F4B7E7AB2},f6470ac9-c3c4-4697-a9f7-f2fedb1f9db6,,-83.409083,44.42425
431275,33045561,,DEFAULT,1/6/2025 9:31:00 PM,,wildcade,139,,FLFIC,,,,,,,,,,Undetermined,,,,,1/6/2025 2:29:00 PM,,,,,,,,,SACC,,,,,,SEA NC2 Board Pasture Rx 0106,,RX,FI,26.309167,-80.91,,,{9B09CED3-3253-40FE-9D4A-28A67B4E338A},,0,,,0,,,,1,000029,wildcade,,,,Hendry,FLFIC,12051,BIA,FLSEA,,BIA,Federal,,,,,,,SA50,BIA,FLSEA,US-FL,,,,,,2025-FLSEA-000029,No Decision,,,,1/6/2025 2:35:20 PM,1/6/2025 9:31:15 PM,0,,,{50771E75-AAF2-423D-B0BE-B4B95789BF8E},49bc1138-628c-4b61-8dd7-9a187786231f,,-80.91,26.309167
434511,33046822,,DEFAULT,,,firesponse,150,150,TXTIC,,,,,,,,,,Undetermined,,,,,1/6/2025 2:30:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Hardin 0075,,RX,FI,30.3888,-94.2522,,,{77B25258-CD27-41CE-9419-B76C5CBC3C97},,0,,,0,,,0,1,250075,firesponse,0,,,Hardin,TXTIC,48199,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250075,No Decision,,,,1/12/2025 8:31:35 PM,1/12/2025 8:31:35 PM,0,,,{225CC3A7-78F0-4C2A-B6D9-BE578A7AE0BA},23b3336a-d98c-443c-939d-01fa20e8a09e,Type 5 Incident,-94.2522,30.3888
